2021-02-09 13:10:55.876		CAN-FD	0	Tx	11111111  	8	02 10 03 00 00 00 00 00                 	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.349		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.450		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.551		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.652		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.752		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.853		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:18.954		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.055		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.155		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.256		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.357		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.458		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.560		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.661		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.762		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.863		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:19.964		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.065		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.166		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.267		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.367		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.469		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.570		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.670		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.771		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.871		CAN-FD	19	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:20.879		CAN-FD	19	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 19 verdict: Failed

2021-02-09 13:11:20.981		CAN-FD	20	Tx	7F9       	8	E1 01 49 48 86 11 50 03                	CAN_FD_raw_frame_invalid_frame | ID20_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:20.982		CAN-FD	20	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:20.989		CAN-FD	20	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 20 verdict: Passed

2021-02-09 13:11:21.082		CAN-FD	21	Tx	7F9       	8	AF FF 57 B5 32 04 27 20                	CAN_FD_raw_frame_invalid_frame | ID21_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.082		CAN-FD	21	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.090		CAN-FD	21	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 21 verdict: Passed

2021-02-09 13:11:21.183		CAN-FD	22	Tx	7F9       	8	A5 33 11 2E 6C 68 D8 BC                	CAN_FD_raw_frame_invalid_frame | ID22_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.183		CAN-FD	22	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.190		CAN-FD	22	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 22 verdict: Passed

2021-02-09 13:11:21.284		CAN-FD	23	Tx	7F9       	8	90 ED E8 37 E2 34 F4 72                	CAN_FD_raw_frame_invalid_frame | ID23_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.284		CAN-FD	23	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.290		CAN-FD	23	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 23 verdict: Passed

2021-02-09 13:11:21.384		CAN-FD	24	Tx	7F9       	8	81 A8 1F 90 BC ED 36 F9                	CAN_FD_raw_frame_invalid_frame | ID24_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.384		CAN-FD	24	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.390		CAN-FD	24	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 24 verdict: Passed

2021-02-09 13:11:21.484		CAN-FD	25	Tx	7F9       	8	BA E3 90 E2 FE 7B C2 C5                	CAN_FD_raw_frame_invalid_frame | ID25_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.484		CAN-FD	25	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.489		CAN-FD	25	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 25 verdict: Passed

2021-02-09 13:11:21.584		CAN-FD	26	Tx	7F9       	8	0A C6 9C 4A 63 C6 02 1B                	CAN_FD_raw_frame_invalid_frame | ID26_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.584		CAN-FD	26	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.590		CAN-FD	26	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 26 verdict: Passed

2021-02-09 13:11:21.685		CAN-FD	27	Tx	7F9       	8	79 52 D8 84 D3 65 AF 19                	CAN_FD_raw_frame_invalid_frame | ID27_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.685		CAN-FD	27	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.690		CAN-FD	27	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 27 verdict: Passed

2021-02-09 13:11:21.786		CAN-FD	28	Tx	7F9       	8	34 90 88 68 9B AE 8A FF                	CAN_FD_raw_frame_invalid_frame | ID28_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.786		CAN-FD	28	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.790		CAN-FD	28	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 28 verdict: Passed

2021-02-09 13:11:21.886		CAN-FD	29	Tx	7F9       	8	CB 59 EA 1A 50 16 53 DB                	CAN_FD_raw_frame_invalid_frame | ID29_cyclic_msg_rate_100_ms | _14DA45F1
2021-02-09 13:11:21.886		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:21.991		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.093		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.194		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.296		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.397		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.497		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.598		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.700		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.801		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:22.902		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.003		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.104		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.205		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.306		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.408		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.509		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.610		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.712		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.812		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:23.914		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.015		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.116		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.218		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.320		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.420		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.522		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.622		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.724		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.825		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:24.927		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.028		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.129		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.229		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.330		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.431		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.532		CAN-FD	29	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:11:25.539		CAN-FD	29	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 29 verdict: Failed

2021-02-09 13:11:25.646		CAN-FD	30	Tx	1FB7B1D1  	12	00 B5 DC F3 C8 17 1B DC 39 C1 C8 70 D2 ED CC 5C 02 90 8E 9F 73 CC EB A4 	CAN_FD_raw_frame_invalid_frame | ID30_dlc_=_data | _14DA45F1
2021-02-09 13:11:25.747		CAN-FD	30	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:25.749		CAN-FD	30	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 30 verdict: Passed

2021-02-09 13:11:25.750		CAN-FD	31	Tx	1FB7B1D1  	12	01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 01 	CAN_FD_raw_frame_invalid_frame | ID31_01_based_pattern_data | _14DA45F1
2021-02-09 13:11:25.851		CAN-FD	31	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:25.860		CAN-FD	31	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 31 verdict: Passed

2021-02-09 13:11:25.862		CAN-FD	32	Tx	1FB7B1D1  	12	0E 7F 80 FE 80 80 FE FE FF FF 10 FE 10 10 10 0E FE FE FE 7E 7F 01 0E 7F 	CAN_FD_raw_frame_invalid_frame | ID32_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:11:25.963		CAN-FD	32	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:25.969		CAN-FD	32	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 32 verdict: Passed

2021-02-09 13:11:25.973		CAN-FD	33	Tx	481       	1	C3                                     	CAN_FD_raw_frame_invalid_frame | ID33_dlc_=_data | _14DA45F1
2021-02-09 13:11:26.075		CAN-FD	33	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:26.079		CAN-FD	33	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 33 verdict: Passed

2021-02-09 13:11:26.080		CAN-FD	34	Tx	481       	1	7E                                     	CAN_FD_raw_frame_invalid_frame | ID34_7E_based_pattern_data | _14DA45F1
2021-02-09 13:11:26.182		CAN-FD	34	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:26.189		CAN-FD	34	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 34 verdict: Passed

fsdijfsdpjlk sdfk; sdksdf s7567 56s7 6 as asd dskgskd fwes

2021-02-09 13:11:26.192		CAN-FD	35	Tx	481       	1	10                                     	CAN_FD_raw_frame_invalid_frame | ID35_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:11:26.293		CAN-FD	35	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:26.299		CAN-FD	35	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 35 verdict: Passed

2021-02-09 13:11:26.301		CAN-FD	36	Tx	481       	1	69                                     	CAN_FD_raw_frame_invalid_frame | ID36_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:11:26.301		CAN-FD	36	Tx	11111111  	8	02 10 03 00 00 00 00 00                	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:11:26.308		CAN-FD	36	Rx	99999999  	8	06 50 03 00 64 01 F4 55                	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 36 verdict: Passed

2021-02-09 13:11:26.327		CAN-FD	37	Tx	481       	1	55                                     	CAN_FD_raw_frame_invalid_frame | ID37_cyclic_msg_rate_25_ms | _14DA45F1
